X,CH1,
Second,Volt,
1.1781999e-01,2.60000e+00,
1.1784000e-01,2.64000e+00,
1.1786000e-01,2.64000e+00,
1.1787999e-01,2.64000e+00,
1.1790000e-01,2.60000e+00,
1.1792000e-01,2.60000e+00,
1.1793999e-01,0.00000e+00,
1.1796000e-01,0.00000e+00,
1.1798000e-01,0.00000e+00,
1.1800000e-01,0.00000e+00,
1.1802000e-01,0.00000e+00,
1.1804000e-01,0.00000e+00,
1.1806000e-01,0.00000e+00,
1.1808000e-01,0.00000e+00,
1.1809999e-01,0.00000e+00,
1.1812000e-01,0.00000e+00,
1.1814000e-01,0.00000e+00,
1.1815999e-01,0.00000e+00,
1.1818000e-01,0.00000e+00,
1.1820000e-01,0.00000e+00,
1.1821999e-01,0.00000e+00,
1.1824000e-01,0.00000e+00,
1.1826000e-01,0.00000e+00,
1.1827999e-01,0.00000e+00,
1.1830000e-01,0.00000e+00,
1.1832000e-01,0.00000e+00,
1.1834000e-01,2.04000e+00,
1.1836000e-01,2.60000e+00,
1.1838000e-01,2.60000e+00,
1.1840000e-01,2.60000e+00,
1.1842000e-01,2.60000e+00,
1.1843999e-01,2.60000e+00,
1.1846000e-01,2.60000e+00,
1.1848000e-01,2.60000e+00,
1.1849999e-01,2.60000e+00,
1.1852000e-01,2.60000e+00,
1.1854000e-01,2.64000e+00,
1.1855999e-01,2.64000e+00,
1.1858000e-01,2.60000e+00,
1.1860000e-01,2.60000e+00,
1.1861999e-01,1.80000e+00,
1.1864000e-01,0.00000e+00,
1.1866000e-01,0.00000e+00,
1.1868000e-01,0.00000e+00,
1.1870000e-01,0.00000e+00,
1.1872000e-01,0.00000e+00,
1.1874000e-01,0.00000e+00,
1.1876000e-01,0.00000e+00,
1.1877999e-01,0.00000e+00,
1.1880000e-01,0.00000e+00,
1.1882000e-01,0.00000e+00,
1.1883999e-01,0.00000e+00,
1.1886000e-01,0.00000e+00,
1.1888000e-01,0.00000e+00,
1.1889999e-01,0.00000e+00,
1.1892000e-01,0.00000e+00,
1.1894000e-01,0.00000e+00,
1.1896000e-01,0.00000e+00,
1.1898000e-01,0.00000e+00,
1.1900000e-01,0.00000e+00,
1.1902000e-01,0.00000e+00,
1.1904000e-01,0.00000e+00,
1.1905999e-01,0.00000e+00,
1.1908000e-01,0.00000e+00,
1.1910000e-01,0.00000e+00,
1.1911999e-01,0.00000e+00,
1.1914000e-01,0.00000e+00,
1.1916000e-01,0.00000e+00,
1.1917999e-01,0.00000e+00,
1.1920000e-01,0.00000e+00,
1.1922000e-01,0.00000e+00,
1.1923999e-01,0.00000e+00,
1.1926000e-01,-4.00000e-02,
1.1928000e-01,0.00000e+00,
1.1930000e-01,0.00000e+00,
1.1932000e-01,0.00000e+00,
1.1934000e-01,0.00000e+00,
1.1936000e-01,0.00000e+00,
1.1938000e-01,0.00000e+00,
1.1939999e-01,0.00000e+00,
1.1942000e-01,0.00000e+00,
1.1944000e-01,0.00000e+00,
1.1945999e-01,-4.00000e-02,
1.1948000e-01,0.00000e+00,
1.1950000e-01,0.00000e+00,
1.1951999e-01,0.00000e+00,
1.1954000e-01,0.00000e+00,
1.1956000e-01,0.00000e+00,
1.1958000e-01,0.00000e+00,
1.1960000e-01,0.00000e+00,
1.1962000e-01,0.00000e+00,
1.1964000e-01,0.00000e+00,
1.1966000e-01,0.00000e+00,
1.1967999e-01,0.00000e+00,
1.1970000e-01,0.00000e+00,
1.1972000e-01,2.60000e+00,
1.1973999e-01,2.60000e+00,
1.1976000e-01,2.60000e+00,
1.1978000e-01,2.60000e+00,
1.1979999e-01,2.60000e+00,
1.1982000e-01,2.60000e+00,
1.1984000e-01,2.64000e+00,
1.1985999e-01,2.60000e+00,
1.1988000e-01,2.64000e+00,
1.1990000e-01,2.64000e+00,
1.1992000e-01,2.60000e+00,
1.1994000e-01,2.60000e+00,
1.1996000e-01,2.64000e+00,
1.1998000e-01,2.64000e+00,
1.2000000e-01,8.00000e-02,
1.2001999e-01,0.00000e+00,
1.2004000e-01,0.00000e+00,
1.2006000e-01,0.00000e+00,
1.2007999e-01,0.00000e+00,
1.2010000e-01,0.00000e+00,
1.2012000e-01,0.00000e+00,
1.2013999e-01,0.00000e+00,
1.2016000e-01,0.00000e+00,
1.2018000e-01,0.00000e+00,
1.2019999e-01,0.00000e+00,
1.2022000e-01,0.00000e+00,
1.2024000e-01,0.00000e+00,
1.2026000e-01,0.00000e+00,
1.2028000e-01,0.00000e+00,
1.2029999e-01,0.00000e+00,
1.2032000e-01,0.00000e+00,
1.2034000e-01,0.00000e+00,
1.2035999e-01,0.00000e+00,
1.2038000e-01,0.00000e+00,
1.2040000e-01,0.00000e+00,
1.2041999e-01,0.00000e+00,
1.2044000e-01,0.00000e+00,
1.2046000e-01,0.00000e+00,
1.2047999e-01,0.00000e+00,
1.2050000e-01,-4.00000e-02,
1.2052000e-01,0.00000e+00,
1.2054000e-01,0.00000e+00,
1.2056000e-01,0.00000e+00,
1.2058000e-01,0.00000e+00,
1.2060000e-01,-4.00000e-02,
1.2062000e-01,0.00000e+00,
1.2063999e-01,0.00000e+00,
1.2066000e-01,0.00000e+00,
1.2068000e-01,0.00000e+00,
1.2069999e-01,0.00000e+00,
1.2072000e-01,0.00000e+00,
1.2074000e-01,0.00000e+00,
1.2075999e-01,-4.00000e-02,
1.2078000e-01,0.00000e+00,
1.2080000e-01,0.00000e+00,
1.2081999e-01,0.00000e+00,
1.2084000e-01,0.00000e+00,
1.2086000e-01,0.00000e+00,
1.2088000e-01,0.00000e+00,
1.2090000e-01,0.00000e+00,
1.2092000e-01,0.00000e+00,
1.2094000e-01,0.00000e+00,
1.2096000e-01,0.00000e+00,
1.2097999e-01,0.00000e+00,
1.2100000e-01,0.00000e+00,
1.2102000e-01,0.00000e+00,
1.2103999e-01,0.00000e+00,
1.2106000e-01,0.00000e+00,
1.2108000e-01,0.00000e+00,
1.2109999e-01,2.60000e+00,
1.2112000e-01,2.60000e+00,
1.2114000e-01,2.60000e+00,
1.2116000e-01,2.60000e+00,
1.2118000e-01,2.60000e+00,
1.2120000e-01,2.60000e+00,
1.2122000e-01,2.60000e+00,
1.2124000e-01,2.60000e+00,
1.2125999e-01,2.60000e+00,
1.2128000e-01,2.64000e+00,
1.2130000e-01,2.60000e+00,
1.2131999e-01,2.60000e+00,
1.2134000e-01,2.60000e+00,
1.2136000e-01,2.64000e+00,
1.2137999e-01,0.00000e+00,
1.2140000e-01,0.00000e+00,
1.2142000e-01,0.00000e+00,
1.2143999e-01,0.00000e+00,
1.2146000e-01,0.00000e+00,
1.2148000e-01,0.00000e+00,
1.2150000e-01,0.00000e+00,
1.2152000e-01,0.00000e+00,
1.2154000e-01,0.00000e+00,
1.2156000e-01,0.00000e+00,
1.2158000e-01,0.00000e+00,
1.2159999e-01,0.00000e+00,
1.2162000e-01,0.00000e+00,
1.2164000e-01,0.00000e+00,
1.2165999e-01,0.00000e+00,
1.2168000e-01,0.00000e+00,
1.2170000e-01,0.00000e+00,
1.2171999e-01,0.00000e+00,
1.2174000e-01,0.00000e+00,
1.2176000e-01,0.00000e+00,
1.2178000e-01,0.00000e+00,
1.2180000e-01,0.00000e+00,
1.2182000e-01,0.00000e+00,
1.2184000e-01,0.00000e+00,
1.2186000e-01,0.00000e+00,
1.2187999e-01,0.00000e+00,
1.2190000e-01,0.00000e+00,
1.2192000e-01,0.00000e+00,
1.2193999e-01,0.00000e+00,
1.2196000e-01,0.00000e+00,
1.2198000e-01,0.00000e+00,
1.2199999e-01,0.00000e+00,
1.2202000e-01,0.00000e+00,
1.2204000e-01,0.00000e+00,
1.2205999e-01,0.00000e+00,
1.2208000e-01,0.00000e+00,
1.2210000e-01,0.00000e+00,
1.2212000e-01,0.00000e+00,
1.2214000e-01,0.00000e+00,
1.2216000e-01,0.00000e+00,
1.2218000e-01,0.00000e+00,
1.2220000e-01,0.00000e+00,
1.2221999e-01,0.00000e+00,
1.2224000e-01,0.00000e+00,
1.2226000e-01,0.00000e+00,
1.2227999e-01,0.00000e+00,
1.2230000e-01,0.00000e+00,
1.2232000e-01,0.00000e+00,
1.2233999e-01,0.00000e+00,
1.2236000e-01,0.00000e+00,
1.2238000e-01,0.00000e+00,
1.2239999e-01,0.00000e+00,
1.2242000e-01,0.00000e+00,
1.2244000e-01,0.00000e+00,
1.2246000e-01,0.00000e+00,
1.2248000e-01,0.00000e+00,
1.2249999e-01,0.00000e+00,
1.2252000e-01,0.00000e+00,
1.2254000e-01,0.00000e+00,
1.2255999e-01,0.00000e+00,
1.2258000e-01,0.00000e+00,
1.2260000e-01,0.00000e+00,
1.2261999e-01,0.00000e+00,
1.2264000e-01,0.00000e+00,
1.2266000e-01,0.00000e+00,
1.2267999e-01,0.00000e+00,
1.2270000e-01,0.00000e+00,
1.2272000e-01,0.00000e+00,
1.2274000e-01,0.00000e+00,
1.2276000e-01,0.00000e+00,
1.2278000e-01,0.00000e+00,
1.2280000e-01,0.00000e+00,
1.2282000e-01,0.00000e+00,
1.2283999e-01,0.00000e+00,
1.2286000e-01,0.00000e+00,
1.2288000e-01,0.00000e+00,
1.2289999e-01,0.00000e+00,
1.2292000e-01,0.00000e+00,
1.2294000e-01,0.00000e+00,
1.2295999e-01,0.00000e+00,
1.2298000e-01,0.00000e+00,
1.2300000e-01,0.00000e+00,
1.2301999e-01,0.00000e+00,
1.2304000e-01,0.00000e+00,
1.2306000e-01,0.00000e+00,
1.2308000e-01,0.00000e+00,
1.2310000e-01,0.00000e+00,
1.2311999e-01,0.00000e+00,
1.2314000e-01,0.00000e+00,
1.2316000e-01,0.00000e+00,
1.2317999e-01,0.00000e+00,
1.2320000e-01,0.00000e+00,
1.2322000e-01,0.00000e+00,
1.2323999e-01,0.00000e+00,
1.2326000e-01,0.00000e+00,
1.2328000e-01,0.00000e+00,
1.2329999e-01,0.00000e+00,
1.2332000e-01,0.00000e+00,
1.2334000e-01,0.00000e+00,
1.2336000e-01,0.00000e+00,
1.2338000e-01,0.00000e+00,
1.2340000e-01,0.00000e+00,
1.2342000e-01,0.00000e+00,
1.2344000e-01,0.00000e+00,
1.2345999e-01,0.00000e+00,
1.2348000e-01,0.00000e+00,
1.2350000e-01,0.00000e+00,
1.2351999e-01,0.00000e+00,
1.2354000e-01,0.00000e+00,
1.2356000e-01,0.00000e+00,
1.2357999e-01,0.00000e+00,
1.2360000e-01,0.00000e+00,
1.2362000e-01,0.00000e+00,
1.2363999e-01,0.00000e+00,
1.2366000e-01,0.00000e+00,
1.2368000e-01,0.00000e+00,
1.2370000e-01,0.00000e+00,
1.2372000e-01,0.00000e+00,
1.2374000e-01,0.00000e+00,
1.2376000e-01,0.00000e+00,
1.2378000e-01,0.00000e+00,
1.2379999e-01,0.00000e+00,
1.2382000e-01,0.00000e+00,
1.2384000e-01,0.00000e+00,
1.2385999e-01,0.00000e+00,
1.2388000e-01,0.00000e+00,
1.2390000e-01,0.00000e+00,
1.2391999e-01,0.00000e+00,
1.2394000e-01,0.00000e+00,
1.2396000e-01,0.00000e+00,
1.2397999e-01,0.00000e+00,
1.2400000e-01,0.00000e+00,
1.2402000e-01,0.00000e+00,
1.2404000e-01,0.00000e+00,
1.2406000e-01,0.00000e+00,
1.2407999e-01,0.00000e+00,
1.2410000e-01,0.00000e+00,
1.2412000e-01,0.00000e+00,
1.2413999e-01,0.00000e+00,
1.2416000e-01,0.00000e+00,
1.2418000e-01,0.00000e+00,
1.2419999e-01,0.00000e+00,
1.2422000e-01,0.00000e+00,
1.2424000e-01,0.00000e+00,
1.2425999e-01,0.00000e+00,
1.2428000e-01,0.00000e+00,
1.2430000e-01,0.00000e+00,
1.2432000e-01,0.00000e+00,
1.2434000e-01,0.00000e+00,
1.2436000e-01,0.00000e+00,
1.2438000e-01,0.00000e+00,
1.2440000e-01,0.00000e+00,
1.2441999e-01,0.00000e+00,
1.2444000e-01,0.00000e+00,
1.2446000e-01,0.00000e+00,
1.2447999e-01,0.00000e+00,
1.2450000e-01,0.00000e+00,
1.2452000e-01,0.00000e+00,
1.2453999e-01,0.00000e+00,
1.2456000e-01,0.00000e+00,
1.2458000e-01,0.00000e+00,
1.2459999e-01,0.00000e+00,
1.2462000e-01,0.00000e+00,
1.2464000e-01,0.00000e+00,
1.2466000e-01,0.00000e+00,
1.2468000e-01,0.00000e+00,
1.2469999e-01,0.00000e+00,
1.2472000e-01,0.00000e+00,
1.2474000e-01,0.00000e+00,
1.2475999e-01,0.00000e+00,
1.2478000e-01,0.00000e+00,
1.2480000e-01,0.00000e+00,
1.2481999e-01,0.00000e+00,
1.2484000e-01,0.00000e+00,
1.2486000e-01,0.00000e+00,
1.2487999e-01,0.00000e+00,
1.2490000e-01,0.00000e+00,
1.2492000e-01,0.00000e+00,
1.2494000e-01,0.00000e+00,
1.2496000e-01,0.00000e+00,
1.2498000e-01,0.00000e+00,
1.2500000e-01,0.00000e+00,
1.2502000e-01,0.00000e+00,
1.2503999e-01,0.00000e+00,
1.2505999e-01,0.00000e+00,
1.2507999e-01,0.00000e+00,
1.2510000e-01,0.00000e+00,
1.2512000e-01,0.00000e+00,
1.2514000e-01,0.00000e+00,
1.2515999e-01,0.00000e+00,
1.2517999e-01,0.00000e+00,
1.2520000e-01,0.00000e+00,
1.2522000e-01,0.00000e+00,
1.2524000e-01,0.00000e+00,
1.2526000e-01,0.00000e+00,
1.2527999e-01,0.00000e+00,
1.2529999e-01,0.00000e+00,
1.2532000e-01,0.00000e+00,
1.2534000e-01,0.00000e+00,
1.2536000e-01,0.00000e+00,
1.2537999e-01,0.00000e+00,
1.2539999e-01,0.00000e+00,
1.2542000e-01,0.00000e+00,
1.2544000e-01,0.00000e+00,
1.2546000e-01,0.00000e+00,
1.2548000e-01,0.00000e+00,
1.2549999e-01,0.00000e+00,
1.2551999e-01,0.00000e+00,
1.2554000e-01,0.00000e+00,
1.2556000e-01,0.00000e+00,
1.2558000e-01,0.00000e+00,
1.2560000e-01,0.00000e+00,
1.2561999e-01,0.00000e+00,
1.2563999e-01,0.00000e+00,
1.2566000e-01,0.00000e+00,
1.2568000e-01,0.00000e+00,
1.2570000e-01,0.00000e+00,
1.2571999e-01,0.00000e+00,
1.2573999e-01,0.00000e+00,
1.2576000e-01,0.00000e+00,
1.2578000e-01,0.00000e+00,
1.2580000e-01,0.00000e+00,
1.2582000e-01,0.00000e+00,
1.2583999e-01,0.00000e+00,
1.2585999e-01,0.00000e+00,
1.2588000e-01,0.00000e+00,
1.2590000e-01,0.00000e+00,
1.2592000e-01,0.00000e+00,
1.2594000e-01,0.00000e+00,
1.2595999e-01,0.00000e+00,
1.2597999e-01,0.00000e+00,
1.2600000e-01,0.00000e+00,
1.2602000e-01,0.00000e+00,
1.2604000e-01,0.00000e+00,
1.2605999e-01,0.00000e+00,
1.2607999e-01,0.00000e+00,
1.2610000e-01,0.00000e+00,
1.2612000e-01,0.00000e+00,
1.2614000e-01,0.00000e+00,
1.2616000e-01,0.00000e+00,
1.2617999e-01,0.00000e+00,
1.2619999e-01,0.00000e+00,
1.2622000e-01,0.00000e+00,
1.2624000e-01,0.00000e+00,
1.2626000e-01,0.00000e+00,
1.2627999e-01,0.00000e+00,
1.2629999e-01,0.00000e+00,
1.2631999e-01,0.00000e+00,
1.2634000e-01,0.00000e+00,
1.2636000e-01,0.00000e+00,
1.2638000e-01,0.00000e+00,
1.2639999e-01,0.00000e+00,
1.2641999e-01,0.00000e+00,
1.2644000e-01,0.00000e+00,
1.2646000e-01,0.00000e+00,
1.2648000e-01,0.00000e+00,
1.2650000e-01,0.00000e+00,
1.2651999e-01,0.00000e+00,
1.2653999e-01,0.00000e+00,
1.2656000e-01,0.00000e+00,
1.2658000e-01,0.00000e+00,
1.2660000e-01,0.00000e+00,
1.2661999e-01,0.00000e+00,
1.2663999e-01,0.00000e+00,
1.2665999e-01,0.00000e+00,
1.2668000e-01,0.00000e+00,
1.2670000e-01,0.00000e+00,
1.2672000e-01,0.00000e+00,
1.2673999e-01,0.00000e+00,
1.2675999e-01,0.00000e+00,
1.2678000e-01,0.00000e+00,
1.2680000e-01,0.00000e+00,
1.2682000e-01,0.00000e+00,
1.2684000e-01,0.00000e+00,
1.2685999e-01,0.00000e+00,
1.2687999e-01,0.00000e+00,
1.2690000e-01,0.00000e+00,
1.2692000e-01,0.00000e+00,
1.2694000e-01,0.00000e+00,
1.2695999e-01,0.00000e+00,
1.2697999e-01,0.00000e+00,
1.2700000e-01,0.00000e+00,
1.2702000e-01,0.00000e+00,
1.2704000e-01,0.00000e+00,
1.2706000e-01,0.00000e+00,
1.2707999e-01,0.00000e+00,
1.2709999e-01,0.00000e+00,
1.2712000e-01,0.00000e+00,
1.2714000e-01,0.00000e+00,
1.2716000e-01,0.00000e+00,
1.2718000e-01,0.00000e+00,
1.2719999e-01,0.00000e+00,
1.2721999e-01,0.00000e+00,
1.2724000e-01,0.00000e+00,
1.2726000e-01,0.00000e+00,
1.2728000e-01,0.00000e+00,
1.2729999e-01,0.00000e+00,
1.2731999e-01,0.00000e+00,
1.2734000e-01,0.00000e+00,
1.2736000e-01,0.00000e+00,
1.2738000e-01,0.00000e+00,
1.2740000e-01,0.00000e+00,
1.2741999e-01,0.00000e+00,
1.2743999e-01,0.00000e+00,
1.2746000e-01,0.00000e+00,
1.2748000e-01,0.00000e+00,
1.2750000e-01,0.00000e+00,
1.2751999e-01,0.00000e+00,
1.2753999e-01,0.00000e+00,
1.2755999e-01,0.00000e+00,
1.2758000e-01,0.00000e+00,
1.2760000e-01,0.00000e+00,
1.2762000e-01,0.00000e+00,
1.2763999e-01,0.00000e+00,
1.2765999e-01,0.00000e+00,
1.2768000e-01,0.00000e+00,
1.2770000e-01,0.00000e+00,
1.2772000e-01,0.00000e+00,
1.2774000e-01,0.00000e+00,
1.2775999e-01,0.00000e+00,
1.2777999e-01,0.00000e+00,
1.2780000e-01,0.00000e+00,
1.2782000e-01,0.00000e+00,
1.2784000e-01,0.00000e+00,
1.2785999e-01,0.00000e+00,
1.2787999e-01,0.00000e+00,
1.2789999e-01,0.00000e+00,
1.2792000e-01,0.00000e+00,
1.2794000e-01,0.00000e+00,
1.2796000e-01,0.00000e+00,
1.2797999e-01,0.00000e+00,
1.2799999e-01,0.00000e+00,
1.2802000e-01,0.00000e+00,
1.2804000e-01,0.00000e+00,
1.2806000e-01,0.00000e+00,
1.2808000e-01,0.00000e+00,
1.2809999e-01,0.00000e+00,
1.2811999e-01,0.00000e+00,
1.2814000e-01,0.00000e+00,
1.2816000e-01,0.00000e+00,
1.2818000e-01,0.00000e+00,
1.2819999e-01,0.00000e+00,
1.2821999e-01,0.00000e+00,
1.2824000e-01,0.00000e+00,
1.2826000e-01,0.00000e+00,
1.2828000e-01,0.00000e+00,
1.2830000e-01,0.00000e+00,
1.2831999e-01,0.00000e+00,
1.2833999e-01,0.00000e+00,
1.2836000e-01,0.00000e+00,
1.2838000e-01,0.00000e+00,
1.2840000e-01,0.00000e+00,
1.2842000e-01,0.00000e+00,
1.2843999e-01,0.00000e+00,
1.2845999e-01,0.00000e+00,
1.2848000e-01,0.00000e+00,
1.2850000e-01,0.00000e+00,
1.2852000e-01,0.00000e+00,
1.2853999e-01,0.00000e+00,
1.2855999e-01,0.00000e+00,
1.2858000e-01,0.00000e+00,
1.2860000e-01,0.00000e+00,
1.2862000e-01,0.00000e+00,
1.2864000e-01,0.00000e+00,
1.2865999e-01,0.00000e+00,
1.2867999e-01,0.00000e+00,
1.2870000e-01,0.00000e+00,
1.2872000e-01,0.00000e+00,
1.2874000e-01,0.00000e+00,
1.2876000e-01,0.00000e+00,
1.2877999e-01,0.00000e+00,
1.2879999e-01,0.00000e+00,
1.2882000e-01,0.00000e+00,
1.2884000e-01,0.00000e+00,
1.2886000e-01,0.00000e+00,
1.2887999e-01,0.00000e+00,
1.2889999e-01,0.00000e+00,
1.2892000e-01,0.00000e+00,
1.2894000e-01,0.00000e+00,
1.2896000e-01,0.00000e+00,
1.2898000e-01,0.00000e+00,
1.2899999e-01,0.00000e+00,
1.2901999e-01,0.00000e+00,
1.2904000e-01,0.00000e+00,
1.2906000e-01,0.00000e+00,
1.2908000e-01,0.00000e+00,
1.2909999e-01,0.00000e+00,
1.2911999e-01,0.00000e+00,
1.2913999e-01,0.00000e+00,
1.2916000e-01,0.00000e+00,
1.2918000e-01,0.00000e+00,
1.2920000e-01,0.00000e+00,
1.2921999e-01,0.00000e+00,
1.2923999e-01,0.00000e+00,
1.2926000e-01,0.00000e+00,
1.2928000e-01,0.00000e+00,
1.2930000e-01,0.00000e+00,
1.2932000e-01,0.00000e+00,
1.2933999e-01,0.00000e+00,
1.2935999e-01,0.00000e+00,
1.2938000e-01,0.00000e+00,
1.2940000e-01,0.00000e+00,
1.2942000e-01,0.00000e+00,
1.2943999e-01,0.00000e+00,
1.2945999e-01,0.00000e+00,
1.2947999e-01,0.00000e+00,
1.2950000e-01,0.00000e+00,
1.2952000e-01,0.00000e+00,
1.2954000e-01,0.00000e+00,
1.2955999e-01,0.00000e+00,
1.2957999e-01,0.00000e+00,
1.2960000e-01,0.00000e+00,
1.2962000e-01,0.00000e+00,
1.2964000e-01,0.00000e+00,
1.2966000e-01,0.00000e+00,
1.2967999e-01,0.00000e+00,
1.2969999e-01,0.00000e+00,
1.2972000e-01,0.00000e+00,
1.2974000e-01,0.00000e+00,
1.2976000e-01,0.00000e+00,
1.2977999e-01,0.00000e+00,
1.2979999e-01,0.00000e+00,
1.2982000e-01,0.00000e+00,
1.2984000e-01,0.00000e+00,
1.2986000e-01,0.00000e+00,
1.2988000e-01,0.00000e+00,
1.2989999e-01,0.00000e+00,
1.2991999e-01,0.00000e+00,
1.2994000e-01,0.00000e+00,
1.2996000e-01,0.00000e+00,
1.2998000e-01,0.00000e+00,
1.3000000e-01,0.00000e+00,
1.3001999e-01,0.00000e+00,
1.3003999e-01,0.00000e+00,
1.3006000e-01,0.00000e+00,
1.3008000e-01,0.00000e+00,
1.3010000e-01,0.00000e+00,
1.3011999e-01,0.00000e+00,
1.3013999e-01,0.00000e+00,
1.3016000e-01,0.00000e+00,
1.3018000e-01,0.00000e+00,
1.3020000e-01,0.00000e+00,
1.3022000e-01,0.00000e+00,
1.3023999e-01,0.00000e+00,
1.3025999e-01,0.00000e+00,
1.3028000e-01,0.00000e+00,
1.3030000e-01,0.00000e+00,
1.3032000e-01,0.00000e+00,
1.3034000e-01,0.00000e+00,
1.3035999e-01,0.00000e+00,
1.3037999e-01,0.00000e+00,
1.3040000e-01,0.00000e+00,
1.3042000e-01,0.00000e+00,
1.3044000e-01,0.00000e+00,
1.3045999e-01,0.00000e+00,
1.3047999e-01,0.00000e+00,
1.3050000e-01,0.00000e+00,
1.3052000e-01,0.00000e+00,
1.3054000e-01,0.00000e+00,
1.3056000e-01,0.00000e+00,
1.3057999e-01,0.00000e+00,
1.3059999e-01,0.00000e+00,
1.3062000e-01,0.00000e+00,
1.3064000e-01,0.00000e+00,
1.3066000e-01,0.00000e+00,
1.3067999e-01,0.00000e+00,
1.3069999e-01,0.00000e+00,
1.3071999e-01,0.00000e+00,
1.3074000e-01,0.00000e+00,
1.3076000e-01,0.00000e+00,
1.3078000e-01,0.00000e+00,
1.3079999e-01,0.00000e+00,
1.3081999e-01,0.00000e+00,
1.3084000e-01,0.00000e+00,
1.3086000e-01,0.00000e+00,
1.3088000e-01,0.00000e+00,
1.3090000e-01,0.00000e+00,
1.3091999e-01,0.00000e+00,
1.3093999e-01,0.00000e+00,
1.3096000e-01,0.00000e+00,
1.3098000e-01,0.00000e+00,
1.3100000e-01,0.00000e+00,
1.3101999e-01,0.00000e+00,
1.3103999e-01,0.00000e+00,
1.3105999e-01,0.00000e+00,
1.3108000e-01,0.00000e+00,
1.3110000e-01,0.00000e+00,
1.3112000e-01,0.00000e+00,
1.3113999e-01,0.00000e+00,
1.3115999e-01,0.00000e+00,
1.3118000e-01,0.00000e+00,
1.3120000e-01,0.00000e+00,
1.3122000e-01,0.00000e+00,
1.3124000e-01,0.00000e+00,
1.3125999e-01,0.00000e+00,
1.3127999e-01,0.00000e+00,
1.3130000e-01,0.00000e+00,
1.3132000e-01,0.00000e+00,
1.3134000e-01,0.00000e+00,
1.3135999e-01,0.00000e+00,
1.3137999e-01,0.00000e+00,
1.3140000e-01,0.00000e+00,
1.3142000e-01,0.00000e+00,
1.3144000e-01,0.00000e+00,
1.3146000e-01,0.00000e+00,
1.3147999e-01,0.00000e+00,
1.3149999e-01,0.00000e+00,
1.3152000e-01,0.00000e+00,
1.3154000e-01,0.00000e+00,
1.3156000e-01,0.00000e+00,
1.3158000e-01,0.00000e+00,
1.3159999e-01,0.00000e+00,
1.3161999e-01,0.00000e+00,
1.3164000e-01,0.00000e+00,
1.3166000e-01,0.00000e+00,
1.3168000e-01,0.00000e+00,
1.3169999e-01,0.00000e+00,
1.3171999e-01,0.00000e+00,
1.3174000e-01,0.00000e+00,
1.3176000e-01,0.00000e+00,
1.3178000e-01,0.00000e+00,
1.3180000e-01,0.00000e+00,
1.3181999e-01,0.00000e+00,
1.3183999e-01,0.00000e+00,
1.3186000e-01,0.00000e+00,
1.3188000e-01,0.00000e+00,
1.3190000e-01,0.00000e+00,
1.3191999e-01,0.00000e+00,
1.3193999e-01,0.00000e+00,
1.3195999e-01,0.00000e+00,
1.3198000e-01,0.00000e+00,
1.3200000e-01,0.00000e+00,
1.3202000e-01,0.00000e+00,
1.3203999e-01,0.00000e+00,
1.3205999e-01,0.00000e+00,
1.3208000e-01,0.00000e+00,
1.3210000e-01,1.96000e+00,
1.3212000e-01,2.60000e+00,
1.3214000e-01,2.60000e+00,
1.3215999e-01,2.64000e+00,
1.3217999e-01,2.60000e+00,
1.3220000e-01,2.60000e+00,
1.3222000e-01,2.60000e+00,
1.3224000e-01,2.64000e+00,
1.3225999e-01,2.64000e+00,
1.3227999e-01,2.60000e+00,
1.3229999e-01,2.64000e+00,
1.3232000e-01,2.60000e+00,
1.3234000e-01,2.64000e+00,
1.3236000e-01,2.64000e+00,
1.3237999e-01,2.64000e+00,
1.3239999e-01,0.00000e+00,
1.3242000e-01,4.00000e-02,
1.3244000e-01,0.00000e+00,
1.3246000e-01,0.00000e+00,
1.3248000e-01,0.00000e+00,
1.3249999e-01,0.00000e+00,
1.3251999e-01,0.00000e+00,
1.3254000e-01,0.00000e+00,
1.3256000e-01,0.00000e+00,
1.3258000e-01,0.00000e+00,
1.3259999e-01,0.00000e+00,
1.3261999e-01,0.00000e+00,
1.3263999e-01,0.00000e+00,
1.3266000e-01,0.00000e+00,
1.3268000e-01,0.00000e+00,
1.3270000e-01,0.00000e+00,
1.3271999e-01,0.00000e+00,
1.3273999e-01,0.00000e+00,
1.3276000e-01,0.00000e+00,
1.3278000e-01,0.00000e+00,
1.3280000e-01,0.00000e+00,
1.3282000e-01,0.00000e+00,
1.3283999e-01,0.00000e+00,
1.3285999e-01,0.00000e+00,
1.3288000e-01,0.00000e+00,
1.3290000e-01,0.00000e+00,
1.3292000e-01,0.00000e+00,
1.3293999e-01,0.00000e+00,
1.3295999e-01,0.00000e+00,
1.3298000e-01,0.00000e+00,
1.3300000e-01,0.00000e+00,
1.3302000e-01,0.00000e+00,
1.3304000e-01,0.00000e+00,
1.3305999e-01,0.00000e+00,
1.3307999e-01,0.00000e+00,
1.3310000e-01,0.00000e+00,
1.3312000e-01,0.00000e+00,
1.3314000e-01,0.00000e+00,
1.3316000e-01,0.00000e+00,
1.3317999e-01,0.00000e+00,
1.3319999e-01,0.00000e+00,
1.3322000e-01,0.00000e+00,
1.3324000e-01,0.00000e+00,
1.3326000e-01,0.00000e+00,
1.3327999e-01,0.00000e+00,
1.3329999e-01,0.00000e+00,
1.3332000e-01,0.00000e+00,
